ts,ms_played,track,artist,album,uri,UniqueID,track_uri
2017-12-08T03:37:27Z,409779,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)","Tyler, The Creator",Cherry Bomb,spotify:track:6Xw3iWrQKgArwlRhVuU9CK,"Tyler, The Creator:2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",6Xw3iWrQKgArwlRhVuU9CK
2017-12-08T03:53:02Z,32239,DEATHCAMP (feat. Cole Alexander),"Tyler, The Creator",Cherry Bomb,spotify:track:1dXYBALYTj3AMxa8hgiQhA,"Tyler, The Creator:DEATHCAMP (feat. Cole Alexander)",1dXYBALYTj3AMxa8hgiQhA
2017-12-08T03:55:39Z,157842,DEATHCAMP (feat. Cole Alexander),"Tyler, The Creator",Cherry Bomb,spotify:track:1dXYBALYTj3AMxa8hgiQhA,"Tyler, The Creator:DEATHCAMP (feat. Cole Alexander)",1dXYBALYTj3AMxa8hgiQhA
2017-12-08T03:57:17Z,5035,Palace,VRITRA,Palace,spotify:track:2LhFVeshEXdpRz5WLDcqI6,VRITRA:Palace,2LhFVeshEXdpRz5WLDcqI6
2017-12-08T03:57:19Z,1824,Wanderer (feat. Tay Walker),Domo Genesis,Genesis,spotify:track:7KoX0myQwA6dc6yCX8R1wS,Domo Genesis:Wanderer (feat. Tay Walker),7KoX0myQwA6dc6yCX8R1wS
2017-12-08T03:57:40Z,20227,Grey,VRITRA,Danu,spotify:track:32jGBJv57kkjQI2fK3qaK2,VRITRA:Grey,32jGBJv57kkjQI2fK3qaK2
2017-12-08T04:00:35Z,146906,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,N.E.R.D:Lemon - Edit,2LKlHBPHxLG5ArAXfF148n
2017-12-08T04:04:12Z,216896,Havana (feat. Young Thug),Camila Cabello,Havana (feat. Young Thug),spotify:track:0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello:Havana (feat. Young Thug),0ofbQMrRDsUaVKq2mGLEAb
2017-12-08T04:08:32Z,259333,Sky Walker (feat. Travis Scott),Miguel,War & Leisure,spotify:track:5WoaF1B5XIEnWfmb5NZikf,Miguel:Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf
2017-12-08T04:12:32Z,218320,rockstar,Post Malone,rockstar,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,Post Malone:rockstar,1OmcAT5Y8eg5bUPv9qJT4R
2017-12-08T04:16:48Z,255560,4 AM,2 Chainz,Pretty Girls Like Trap Music,spotify:track:1nX9KhK3Fff27SnrIor2Yb,2 Chainz:4 AM,1nX9KhK3Fff27SnrIor2Yb
2017-12-08T04:20:25Z,216408,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),spotify:track:6kex4EBAj0WHXDKZMEJaaF,Jason Derulo:Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF
2017-12-08T04:24:55Z,270186,Worst Behavior,Drake,Nothing Was The Same,spotify:track:24Vi19qR3QeWxZpNnmZqjB,Drake:Worst Behavior,24Vi19qR3QeWxZpNnmZqjB
2017-12-08T04:30:39Z,343150,Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,Migos:Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR
2017-12-08T04:36:39Z,267080,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,spotify:track:0ByMNEPAPpOR5H69DVrTNy,Rihanna:Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy
2017-12-08T04:40:12Z,213132,Roll in Peace (feat. XXXTENTACION),Kodak Black,Project Baby 2: All Grown Up,spotify:track:40oKW22ZNNkEdZLJTScaQI,Kodak Black:Roll in Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI
2017-12-08T04:43:23Z,190693,Make It Jingle,Big Freedia,Office Christmas Party,spotify:track:2OxZdTC2HdbAz9Gu956wzo,Big Freedia:Make It Jingle,2OxZdTC2HdbAz9Gu956wzo
2017-12-08T04:45:47Z,142906,Moves,Big Sean,I Decided.,spotify:track:0Fv5N0cHBsl4bzCbollCAS,Big Sean:Moves,0Fv5N0cHBsl4bzCbollCAS
2017-12-08T04:50:55Z,307660,MotorSport,Migos,MotorSport,spotify:track:1YZfcVLbbJwfizR5cDOp3q,Migos:MotorSport,1YZfcVLbbJwfizR5cDOp3q
2017-12-08T04:56:22Z,237160,Krippy Kush (feat. 21 Savage & Rvssian) - Remix,Farruko,Krippy Kush (feat. 21 Savage & Rvssian),spotify:track:038kavjqUaGIYZL5lYocvX,Farruko:Krippy Kush (feat. 21 Savage & Rvssian) - Remix,038kavjqUaGIYZL5lYocvX
2017-12-08T04:59:15Z,172800,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,Offset:Ric Flair Drip (with Metro Boomin),7sO5G9EABYOXQKNPNiE9NR
2017-12-08T05:03:16Z,230813,Slide (feat. Frank Ocean & Migos),Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:7tr2za8SQg2CI8EDgrdtNl,Calvin Harris:Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl
2017-12-08T05:06:49Z,222160,This Is What You Came For,Calvin Harris,This Is What You Came For,spotify:track:0azC730Exh71aQlOt9Zj3y,Calvin Harris:This Is What You Came For,0azC730Exh71aQlOt9Zj3y
2017-12-08T05:11:47Z,204664,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Grateful,spotify:track:45XhKYRRkyeqoW3teSOkCM,DJ Khaled:Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM
2017-12-08T05:15:29Z,222360,Bounce Back,Big Sean,I Decided.,spotify:track:0SGkqnVQo9KPytSri1H6cF,Big Sean:Bounce Back,0SGkqnVQo9KPytSri1H6cF
2017-12-08T05:18:51Z,199300,Rerocc,Peewee Longway,The Blue M&M 3,spotify:track:6cUTZnDarVMD7EBgCj97YW,Peewee Longway:Rerocc,6cUTZnDarVMD7EBgCj97YW
2017-12-08T05:21:48Z,176702,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,At What Cost,spotify:track:15EPc80XuFrb2LmOzGjuRg,GoldLink:Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg
2017-12-08T05:25:55Z,246773,PRBLMS,6LACK,FREE 6LACK,spotify:track:4AtZRwSR8BOTTQg5ihSggt,6LACK:PRBLMS,4AtZRwSR8BOTTQg5ihSggt
2017-12-08T05:31:33Z,260077,Sky Walker (feat. Travis Scott),Miguel,Sky Walker (feat. Travis Scott),spotify:track:1DRW9bQzt2SE8f7H4KJZyL,Miguel:Sky Walker (feat. Travis Scott),1DRW9bQzt2SE8f7H4KJZyL
2017-12-08T05:35:35Z,240926,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,Ransom 2,spotify:track:3A2OHirUAlQp2x73BJlEDA,"Mike WiLL Made-It:Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",3A2OHirUAlQp2x73BJlEDA
2017-12-08T05:39:43Z,248049,Incredible,Future,HNDRXX,spotify:track:2qwn6whaZf7gax7SaqUZSC,Future:Incredible,2qwn6whaZf7gax7SaqUZSC
2017-12-08T05:43:46Z,242560,Wings,VIC MENSA,The Autobiography,spotify:track:7KnA6HeX3WJRHa8Q4bhoVs,VIC MENSA:Wings,7KnA6HeX3WJRHa8Q4bhoVs
2017-12-08T05:48:30Z,190677,BUTTERFLY EFFECT,Travis Scott,BUTTERFLY EFFECT,spotify:track:1yxgsra98r3qAtxqiGZPiX,Travis Scott:BUTTERFLY EFFECT,1yxgsra98r3qAtxqiGZPiX
2017-12-08T05:52:04Z,213693,Jump Out The Window,Big Sean,I Decided.,spotify:track:1jQsKN68yE94tMYml0wHMd,Big Sean:Jump Out The Window,1jQsKN68yE94tMYml0wHMd
2017-12-08T05:55:35Z,210200,It's A Vibe,2 Chainz,Pretty Girls Like Trap Music,spotify:track:6H0AwSQ20mo62jGlPGB8S6,2 Chainz:It's A Vibe,6H0AwSQ20mo62jGlPGB8S6
2017-12-08T05:59:07Z,211960,Ex Calling,6LACK,FREE 6LACK,spotify:track:1MQ8ydvrTnn2QJgXFATJvD,6LACK:Ex Calling,1MQ8ydvrTnn2QJgXFATJvD
2017-12-08T06:05:29Z,295266,Family Don't Matter (feat. Millie Go Lightly),Young Thug,Beautiful Thugger Girls,spotify:track:445YTBOjx9kYThBepGA9au,Young Thug:Family Don't Matter (feat. Millie Go Lightly),445YTBOjx9kYThBepGA9au
2017-12-08T06:09:19Z,229013,Nobody Else but You,Trey Songz,Tremaine the Album,spotify:track:1HOUzEsetdIPSpAgRPhZQt,Trey Songz:Nobody Else but You,1HOUzEsetdIPSpAgRPhZQt
2017-12-08T06:13:44Z,264956,Dance with the Devil,Gucci Mane,Droptopwop,spotify:track:6RFGykMl5wP1gMPccCY9oB,Gucci Mane:Dance with the Devil,6RFGykMl5wP1gMPccCY9oB
2017-12-08T06:18:01Z,255560,4 AM,2 Chainz,Pretty Girls Like Trap Music,spotify:track:1nX9KhK3Fff27SnrIor2Yb,2 Chainz:4 AM,1nX9KhK3Fff27SnrIor2Yb
2017-12-08T06:23:35Z,254369,Comin Out Strong (feat. The Weeknd),Future,HNDRXX,spotify:track:1B87ZDrD3Pno9hS4stamWO,Future:Comin Out Strong (feat. The Weeknd),1B87ZDrD3Pno9hS4stamWO
2017-12-08T06:26:55Z,200000,Gwan Big up Urself,Roy Woods,Waking at Dawn,spotify:track:2A1RPZzGu3qxFL6PiFtyPw,Roy Woods:Gwan Big up Urself,2A1RPZzGu3qxFL6PiFtyPw
2017-12-08T06:32:03Z,307660,MotorSport,Migos,MotorSport,spotify:track:1YZfcVLbbJwfizR5cDOp3q,Migos:MotorSport,1YZfcVLbbJwfizR5cDOp3q
2017-12-08T06:35:08Z,184571,Fall in Love (feat. Ciscero),GoldLink,Fall in Love (feat. Ciscero),spotify:track:2RISD4aJrioDB54exm5WWM,GoldLink:Fall in Love (feat. Ciscero),2RISD4aJrioDB54exm5WWM
2017-12-08T06:40:25Z,237120,Danger,VIC MENSA,There's Alot Going On,spotify:track:5l8A3iI1abu4cpE9fxcczM,VIC MENSA:Danger,5l8A3iI1abu4cpE9fxcczM
2017-12-08T06:44:07Z,221052,Tone It Down (feat. Chris Brown),Gucci Mane,Tone it Down (feat. Chris Brown),spotify:track:0iTCmKvuU1ReULiQB0rI7n,Gucci Mane:Tone It Down (feat. Chris Brown),0iTCmKvuU1ReULiQB0rI7n
2017-12-08T06:48:17Z,249680,Never Know,6LACK,FREE 6LACK,spotify:track:4bJX21zvsGJELwVNf902qk,6LACK:Never Know,4bJX21zvsGJELwVNf902qk
2017-12-08T06:51:51Z,213863,beibs in the trap,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,Travis Scott:beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8
2017-12-08T06:57:16Z,230586,Hard to Love (feat. Jessie Reyez),Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:6KdmNK9MogmGcnO3wNZHhp,Calvin Harris:Hard to Love (feat. Jessie Reyez),6KdmNK9MogmGcnO3wNZHhp
2017-12-08T07:01:34Z,257545,Get Right Witcha,Migos,Culture,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,Migos:Get Right Witcha,76Y0gxtTxN0FyDCYh5qYQj
2017-12-08T07:04:27Z,172653,Kelly Rowland,MadeinTYO,You Are Forgiven,spotify:track:0tscFS7HW2kO8ktEM1euTQ,MadeinTYO:Kelly Rowland,0tscFS7HW2kO8ktEM1euTQ
2017-12-08T07:07:48Z,200327,Roll Call (feat. Mya),GoldLink,At What Cost,spotify:track:7qcxGQNLJup67pQwTKsR8E,GoldLink:Roll Call (feat. Mya),7qcxGQNLJup67pQwTKsR8E
2017-12-08T07:12:03Z,161989,Curve (feat. The Weeknd),Gucci Mane,Curve (feat. The Weeknd),spotify:track:1tp1xMJ1uaOktksskS0Fzs,Gucci Mane:Curve (feat. The Weeknd),1tp1xMJ1uaOktksskS0Fzs
2017-12-08T07:15:52Z,228893,OMG (feat. Quavo),Camila Cabello,OMG (feat. Quavo),spotify:track:4xBjsLUSjcx2h7PcRikpQp,Camila Cabello:OMG (feat. Quavo),4xBjsLUSjcx2h7PcRikpQp
2017-12-08T07:19:39Z,226632,Get You Good,Roy Woods,Exis,spotify:track:2yTTfOaptQVJiocgjoQFfi,Roy Woods:Get You Good,2yTTfOaptQVJiocgjoQFfi
2017-12-08T07:22:34Z,173706,Money On Me (feat. Anderson .Paak),Snakehips,All My Friends - EP,spotify:track:2X1v0cUbDZXzi21L0yAH79,Snakehips:Money On Me (feat. Anderson .Paak),2X1v0cUbDZXzi21L0yAH79
2017-12-08T07:26:49Z,254973,Bad Intentions,PARTYNEXTDOOR,Seven Days,spotify:track:4SlpsXaeTabz2uWGIeJlGK,PARTYNEXTDOOR:Bad Intentions,4SlpsXaeTabz2uWGIeJlGK
2017-12-08T07:32:55Z,288387,Out Yo Way,Migos,Culture,spotify:track:4Dbn05LNVX5giGbgbz5fdQ,Migos:Out Yo Way,4Dbn05LNVX5giGbgbz5fdQ
2017-12-08T07:35:59Z,183592,His Name Cassius (feat. PARTYNEXTDOOR),Peewee Longway,The Blue M&M 3,spotify:track:7ESWYpbGVGp0q5sgTDZSPN,Peewee Longway:His Name Cassius (feat. PARTYNEXTDOOR),7ESWYpbGVGp0q5sgTDZSPN
2017-12-08T07:39:48Z,228706,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Wale,Shine,spotify:track:7rfiXyFb5M9BqdkvKvVEiB,"Wale:My Love (feat. Major Lazer, WizKid, Dua Lipa)",7rfiXyFb5M9BqdkvKvVEiB
2017-12-08T07:43:55Z,246173,Extra Luv (feat. YG),Future,FUTURE,spotify:track:1tlBuoIRrtqFs9bE9dmli5,Future:Extra Luv (feat. YG),1tlBuoIRrtqFs9bE9dmli5
2017-12-08T07:49:08Z,220133,Unique (feat. Anderson .Paak),GoldLink,"And After That, We Didn't Talk",spotify:track:0M6gonJgoyBQsE42aWE5tW,GoldLink:Unique (feat. Anderson .Paak),0M6gonJgoyBQsE42aWE5tW
2017-12-08T07:52:18Z,189266,Drove U Crazy (feat. Bryson Tiller),Gucci Mane,The Return of East Atlanta Santa,spotify:track:05l55Q5FpHrMs06JoYcmrR,Gucci Mane:Drove U Crazy (feat. Bryson Tiller),05l55Q5FpHrMs06JoYcmrR
2017-12-08T07:55:47Z,208629,Liger,Young Thug,Young Martha,spotify:track:5Nv3x5T9qpqD8KxskUFbkB,Young Thug:Liger,5Nv3x5T9qpqD8KxskUFbkB
2017-12-08T07:59:43Z,235973,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:0Ws8D3EWUDgY962Xftb0h5,"Calvin Harris:Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",0Ws8D3EWUDgY962Xftb0h5
2017-12-08T08:05:48Z,287320,Sacrifices,Big Sean,I Decided.,spotify:track:1r0faljjM2b876iNoaDUh5,Big Sean:Sacrifices,1r0faljjM2b876iNoaDUh5
2017-12-08T08:07:48Z,119546,New Black,GoldLink,"And After That, We Didn't Talk",spotify:track:4sH2Oc6BkJgDXvYLinK0sw,GoldLink:New Black,4sH2Oc6BkJgDXvYLinK0sw
2017-12-08T08:12:02Z,252893,Luving U,6LACK,FREE 6LACK,spotify:track:5irqvOUbWsUefjZ8KPSQ66,6LACK:Luving U,5irqvOUbWsUefjZ8KPSQ66
2017-12-08T08:15:58Z,236293,Wyclef Jean,Young Thug,JEFFERY,spotify:track:55OdqrG8WLmsYyY1jijD9b,Young Thug:Wyclef Jean,55OdqrG8WLmsYyY1jijD9b
2017-12-08T08:21:22Z,229250,Another One,dvsn,SEPT 5TH,spotify:track:72e5ilFtd3OoPFGzmQwja1,dvsn:Another One,72e5ilFtd3OoPFGzmQwja1
2017-12-08T08:25:42Z,260077,Sky Walker (feat. Travis Scott),Miguel,Sky Walker (feat. Travis Scott),spotify:track:1DRW9bQzt2SE8f7H4KJZyL,Miguel:Sky Walker (feat. Travis Scott),1DRW9bQzt2SE8f7H4KJZyL
2017-12-08T08:29:16Z,213132,Roll in Peace (feat. XXXTENTACION),Kodak Black,Project Baby 2: All Grown Up,spotify:track:40oKW22ZNNkEdZLJTScaQI,Kodak Black:Roll in Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI
2017-12-08T08:33:35Z,258120,Liquor Locker,VIC MENSA,There's Alot Going On,spotify:track:5YbrqNUUleF39Ai3b3ruQy,VIC MENSA:Liquor Locker,5YbrqNUUleF39Ai3b3ruQy
2017-12-08T08:39:27Z,258784,Meditation (feat. Jazmine Sullivan & KAYTRANADA),GoldLink,At What Cost,spotify:track:7jaYiqwCFQDdtxfQaSzZuM,GoldLink:Meditation (feat. Jazmine Sullivan & KAYTRANADA),7jaYiqwCFQDdtxfQaSzZuM
2017-12-08T08:43:23Z,235535,wokeuplikethis*,Playboi Carti,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,Playboi Carti:wokeuplikethis*,59J5nzL1KniFHnU120dQzt
2017-12-08T08:46:05Z,160760,Gangster Shit,Young Thug,Gangster Shit,spotify:track:4AwJDh8ErDvjeiswR41DKM,Young Thug:Gangster Shit,4AwJDh8ErDvjeiswR41DKM
2017-12-08T08:50:08Z,242306,Skateboard P (feat. Big Sean),MadeinTYO,Skateboard P (feat. Big Sean),spotify:track:07pJdL0L9XDGW0HBj0rIS2,MadeinTYO:Skateboard P (feat. Big Sean),07pJdL0L9XDGW0HBj0rIS2
2017-12-08T08:56:39Z,302066,Scarface Rozay Gotti,Wale,Shine,spotify:track:40w54lV96ebjEfTAHKujAb,Wale:Scarface Rozay Gotti,40w54lV96ebjEfTAHKujAb
2017-12-08T09:00:32Z,232857,Issues (feat. Russ),PnB Rock,Issues (feat. Russ),spotify:track:5j2qzYh9IuMXi5xq6Yk02Q,PnB Rock:Issues (feat. Russ),5j2qzYh9IuMXi5xq6Yk02Q
2017-12-08T09:03:43Z,190677,BUTTERFLY EFFECT,Travis Scott,BUTTERFLY EFFECT,spotify:track:1yxgsra98r3qAtxqiGZPiX,Travis Scott:BUTTERFLY EFFECT,1yxgsra98r3qAtxqiGZPiX
2017-12-08T09:07:32Z,228306,Tomorrow 'Til Infinity (feat. Gunna),Young Thug,Beautiful Thugger Girls,spotify:track:6Zm6fxOVPzyArjrNPx9LRe,Young Thug:Tomorrow 'Til Infinity (feat. Gunna),6Zm6fxOVPzyArjrNPx9LRe
2017-12-08T09:12:09Z,187588,Either Way (feat. Joey Bada$$),Snakehips,Either Way (feat. Joey Bada$$),spotify:track:3nodtPfXcok53E8Uze8gvD,Snakehips:Either Way (feat. Joey Bada$$),3nodtPfXcok53E8Uze8gvD
2017-12-08T09:15:40Z,210333,"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",A$AP Mob,Cozy Tapes Vol. 2: Too Cozy,spotify:track:3LyNsopPP3hXf8bZBE7cDk,"A$AP Mob:Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",3LyNsopPP3hXf8bZBE7cDk
2017-12-08T09:18:51Z,190546,Thank God,Wale,Shine,spotify:track:1p8wPgQ0AiA4rWxJaufZrE,Wale:Thank God,1p8wPgQ0AiA4rWxJaufZrE
2017-12-08T09:22:45Z,233087,I Get the Bag (feat. Migos),Gucci Mane,Mr. Davis,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,Gucci Mane:I Get the Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0
2017-12-08T09:26:37Z,231773,Hotel Bathroom,French Montana,Jungle Rules,spotify:track:2mR5fQtkgi23sHVDfm5bo3,French Montana:Hotel Bathroom,2mR5fQtkgi23sHVDfm5bo3
2017-12-08T09:32:13Z,246773,PRBLMS,6LACK,FREE 6LACK,spotify:track:4AtZRwSR8BOTTQg5ihSggt,6LACK:PRBLMS,4AtZRwSR8BOTTQg5ihSggt
2017-12-08T09:36:22Z,248049,Incredible,Future,HNDRXX,spotify:track:2qwn6whaZf7gax7SaqUZSC,Future:Incredible,2qwn6whaZf7gax7SaqUZSC
2017-12-08T09:39:05Z,162277,Have You Seen That Girl?,GoldLink,At What Cost,spotify:track:0H57lJQoHSzP4nE7EvTJPP,GoldLink:Have You Seen That Girl?,0H57lJQoHSzP4nE7EvTJPP
2017-12-08T09:44:21Z,315973,"Guwop (feat. Quavo, Offset and Young Scooter)",Young Thug,JEFFERY,spotify:track:1BSA5I386L2IAmFQURYjIz,"Young Thug:Guwop (feat. Quavo, Offset and Young Scooter)",1BSA5I386L2IAmFQURYjIz
2017-12-08T09:49:25Z,229013,Nobody Else but You,Trey Songz,Tremaine the Album,spotify:track:1HOUzEsetdIPSpAgRPhZQt,Trey Songz:Nobody Else but You,1HOUzEsetdIPSpAgRPhZQt
2017-12-08T09:52:32Z,187665,She Workin,French Montana,Jungle Rules,spotify:track:09FMjUCLnkdnSBlZba6VMc,French Montana:She Workin,09FMjUCLnkdnSBlZba6VMc
2017-12-08T09:56:03Z,209836,Bucket List,Gucci Mane,Droptopwop,spotify:track:2oMmmFRtOkfffTQB7JC3mP,Gucci Mane:Bucket List,2oMmmFRtOkfffTQB7JC3mP
2017-12-08T10:00:36Z,272666,Rollin (feat. Future & Khalid),Calvin Harris,Rollin (feat. Future & Khalid),spotify:track:3FDrI0FLKzrYQiWxPhqV2W,Calvin Harris:Rollin (feat. Future & Khalid),3FDrI0FLKzrYQiWxPhqV2W
2017-12-08T10:07:16Z,307660,MotorSport,Migos,MotorSport,spotify:track:1YZfcVLbbJwfizR5cDOp3q,Migos:MotorSport,1YZfcVLbbJwfizR5cDOp3q
2017-12-08T10:11:05Z,228893,OMG (feat. Quavo),Camila Cabello,OMG (feat. Quavo),spotify:track:4xBjsLUSjcx2h7PcRikpQp,Camila Cabello:OMG (feat. Quavo),4xBjsLUSjcx2h7PcRikpQp
2017-12-08T10:14:39Z,213693,Jump Out The Window,Big Sean,I Decided.,spotify:track:1jQsKN68yE94tMYml0wHMd,Big Sean:Jump Out The Window,1jQsKN68yE94tMYml0wHMd
2017-12-08T10:18:43Z,242560,Wings,VIC MENSA,The Autobiography,spotify:track:7KnA6HeX3WJRHa8Q4bhoVs,VIC MENSA:Wings,7KnA6HeX3WJRHa8Q4bhoVs
2017-12-08T10:24:17Z,230586,Hard to Love (feat. Jessie Reyez),Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:6KdmNK9MogmGcnO3wNZHhp,Calvin Harris:Hard to Love (feat. Jessie Reyez),6KdmNK9MogmGcnO3wNZHhp
2017-12-08T10:28:07Z,7764,Die Young,Kesha,Warrior (Deluxe Version),spotify:track:6mnjcTmK8TewHfyOp3fC9C,Kesha:Die Young,6mnjcTmK8TewHfyOp3fC9C
2017-12-08T10:28:31Z,254369,Comin Out Strong (feat. The Weeknd),Future,HNDRXX,spotify:track:1B87ZDrD3Pno9hS4stamWO,Future:Comin Out Strong (feat. The Weeknd),1B87ZDrD3Pno9hS4stamWO
2017-12-08T10:34:15Z,342720,Kanye West (feat. Wyclef Jean),Young Thug,JEFFERY,spotify:track:5StUs128KSibE16fxntBSL,Young Thug:Kanye West (feat. Wyclef Jean),5StUs128KSibE16fxntBSL
2017-12-08T10:37:13Z,176702,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,At What Cost,spotify:track:15EPc80XuFrb2LmOzGjuRg,GoldLink:Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg
2017-12-08T10:43:02Z,257545,Get Right Witcha,Migos,Culture,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,Migos:Get Right Witcha,76Y0gxtTxN0FyDCYh5qYQj
2017-12-08T10:47:15Z,251749,Do It Well,dvsn,SEPT 5TH,spotify:track:6pNX8XgYqVHYSoVNF81NKR,dvsn:Do It Well,6pNX8XgYqVHYSoVNF81NKR
2017-12-08T10:51:37Z,261733,No Complaints,Metro Boomin,No Complaints,spotify:track:6kig1UFggPUyZBCvXD3Wod,Metro Boomin:No Complaints,6kig1UFggPUyZBCvXD3Wod
2017-12-08T10:55:10Z,211960,Ex Calling,6LACK,FREE 6LACK,spotify:track:1MQ8ydvrTnn2QJgXFATJvD,6LACK:Ex Calling,1MQ8ydvrTnn2QJgXFATJvD
2017-12-08T11:00:15Z,210200,It's A Vibe,2 Chainz,Pretty Girls Like Trap Music,spotify:track:6H0AwSQ20mo62jGlPGB8S6,2 Chainz:It's A Vibe,6H0AwSQ20mo62jGlPGB8S6
2017-12-08T11:04:19Z,244032,5 Million Intro,Gucci Mane,Droptopwop,spotify:track:0pAnXyMsHa21bYfxeyhWoF,Gucci Mane:5 Million Intro,0pAnXyMsHa21bYfxeyhWoF
2017-12-08T11:07:09Z,169693,"Holiday (feat. Snoop Dogg, John Legend & Takeoff)",Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:08Wc3X7XNSyF8WYBPt2L8E,"Calvin Harris:Holiday (feat. Snoop Dogg, John Legend & Takeoff)",08Wc3X7XNSyF8WYBPt2L8E
2017-12-08T11:10:23Z,193911,Gassed Up,Nebu Kiniza,Gassed Up,spotify:track:6JjEVlMkfHWMeYavkEYzNO,Nebu Kiniza:Gassed Up,6JjEVlMkfHWMeYavkEYzNO
2017-12-08T11:14:35Z,250586,She Wanna Party (feat. Millie Go Lightly),Young Thug,Beautiful Thugger Girls,spotify:track:3WL6yCfh0zw2MxVSWSe0G1,Young Thug:She Wanna Party (feat. Millie Go Lightly),3WL6yCfh0zw2MxVSWSe0G1
2017-12-08T11:19:05Z,193747,Fade,Kanye West,The Life Of Pablo,spotify:track:3cCxoOgfi6hgt8MNteuiiD,Kanye West:Fade,3cCxoOgfi6hgt8MNteuiiD
2017-12-08T11:22:48Z,223146,Lockjaw (feat. Kodak Black),French Montana,Lockjaw (feat. Kodak Black),spotify:track:7iaw359G2XT14uTfV9feip,French Montana:Lockjaw (feat. Kodak Black),7iaw359G2XT14uTfV9feip
2017-12-08T11:27:24Z,274846,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,Ransom 2,spotify:track:3IHZc2GclRu5nJpTqty7MY,"Mike WiLL Made-It:Gucci On My (feat. 21 Savage, YG & Migos)",3IHZc2GclRu5nJpTqty7MY
2017-12-08T11:31:21Z,235892,"Right Now (feat. ELHAE, D.R.A.M. & H.E.R.)",Snakehips,"Right Now (feat. ELHAE, D.R.A.M. & H.E.R.)",spotify:track:1GYQH7xr9KlnqRvbVXxaAZ,"Snakehips:Right Now (feat. ELHAE, D.R.A.M. & H.E.R.)",1GYQH7xr9KlnqRvbVXxaAZ
2017-12-08T11:37:20Z,264956,Dance with the Devil,Gucci Mane,Droptopwop,spotify:track:6RFGykMl5wP1gMPccCY9oB,Gucci Mane:Dance with the Devil,6RFGykMl5wP1gMPccCY9oB
2017-12-08T11:40:24Z,183040,Dark Skin Women,GoldLink,"And After That, We Didn't Talk",spotify:track:5q3KB1x3ijlmigg9nNJ3uE,GoldLink:Dark Skin Women,5q3KB1x3ijlmigg9nNJ3uE
